"d_local","Air temperature (°C)","Wind speed (m.s-1)","Atmospheric pressure (Pa)","Shortwave radiation (W.m-2)","Longwave radiation (W.m-2)","Specific humidity (kg.kg-1)","Relative humidity (%)","Precipitation (mm)","measure_height_m","rheight_m","2m Wind speed (m.s-1)","Snow depth (cm)","Field snow depth (cm)","Snowfall probability","Snowfall (liquid equivalent, mm)"
2019-05-14,7.1125,3.84259259259259,100297.5,108.933466317857,320.275565858131,0.00509420313256678,81.5833333333333,6.1,10,0.12,2.44430503652857,0,NA,0.000654407951339466,0
2019-05-15,9.62916666666667,2.62731481481481,99940.4166666667,227.794728921143,308.372107033615,0.00517998977241723,71.25,0,10,0.12,1.67125675690357,0,NA,4.7743255628507e-05,0
2019-05-16,10.3666666666667,1.75925925925926,100062.5,244.992743550538,295.372116689952,0.00492552904276856,64.4583333333333,0,10,0.12,1.11907941431429,0,NA,3.11006729373405e-05,0
2019-05-17,11.025,3.24074074074074,99703.75,109.249325991227,329.535165353149,0.00636422005880629,77.3333333333333,0,10,0.12,2.061462079,0,NA,3.85841585716278e-06,0
2019-05-18,11.2916666666667,2.61574074074074,100462.083333333,163.288559419818,335.888956322428,0.00628754988620716,76.7083333333333,0.2,10,0.12,1.66389439233572,0,NA,2.80248845234417e-06,0
2019-05-19,12.4083333333333,3.1712962962963,100470.833333333,98.6081225124946,354.566543198563,0.00738497190524475,82.8333333333333,4.7,10,0.12,2.01728789159286,0,NA,3.3445940183019e-07,0
2019-05-20,17.2,5.52083333333333,99361.6666666667,169.137409233615,370.399239966688,0.00965328933913558,79.2083333333333,4.4,10,0.12,3.51184789886786,0,NA,5.39299521665956e-10,0
2019-05-21,10.6416666666667,7.71990740740741,99979.5833333333,170.673140748969,322.103118390043,0.00550625155280365,69.125,0.3,10,0.12,4.91069716676072,0,NA,1.38667888669299e-05,0
2019-05-22,12.3666666666667,3.21759259259259,101269.583333333,343.758795899718,275.95741695928,0.00508350839932845,59.7916666666667,0,10,0.12,2.04673734986429,0,NA,2.821469183926e-06,0
2019-05-23,15.4291666666667,2.96296296296296,100458.333333333,148.797135439824,343.046870405748,0.00679634875939703,64.5833333333333,17.5,10,0.12,1.88476532937143,0,NA,2.44258210502029e-08,0
2019-05-24,13.3833333333333,4.30555555555556,100263.333333333,168.527473312623,348.36504827361,0.00736362855376813,78.25,0,10,0.12,2.73879961924286,0,NA,1.27774336148976e-07,0
2019-05-25,14.3666666666667,3.09027777777778,100788.333333333,240.962809786842,328.992991435349,0.00754830788028867,77,2,10,0.12,1.96575133961786,0,NA,3.57398317177233e-08,0
2019-05-26,18.3,5.28935185185185,99899.5833333333,207.557926399664,365.562317598896,0.00966234881839217,75.375,3.9,10,0.12,3.36460060751072,0,NA,1.61462209078575e-10,0
2019-05-27,11.4166666666667,3.21759259259259,100617.083333333,239.470645122987,296.462556367326,0.00536281925781167,65.125,0.2,10,0.12,2.04673734986429,0,NA,6.66422650555253e-06,0
2019-05-28,8.82916666666667,2.36111111111111,100317.5,180.34498178184,307.909127058864,0.00537508937439088,77,0.7,10,0.12,1.50192237184286,0,NA,8.79086006277914e-05,0
2019-05-29,10.8541666666667,2.36111111111111,99764.1666666667,199.356466604898,332.416606511796,0.00641932691749425,79.75,0,10,0.12,1.50192237184286,0,NA,3.94966832995717e-06,0
2019-05-30,15.2791666666667,4.86111111111111,99377.9166666667,265.79591514151,337.759151746751,0.00793277548979806,75.25,3.3,10,0.12,3.0921931185,0,NA,1.1555260934083e-08,0
2019-05-31,10.7291666666667,3.21759259259259,99869.5833333333,320.494097199029,297.851496291578,0.00530818618982508,67,1.2,10,0.12,2.04673734986429,0,NA,1.48406600897897e-05,0
2019-06-01,12.9625,1.58564814814815,100038.333333333,336.080138322946,307.555800236028,0.00548970616138162,62.6666666666667,0,10,0.12,1.00864394579643,0,NA,9.40244451931214e-07,0
2019-06-02,14.975,2.68518518518519,99334.1666666667,97.6387600666326,368.23663613726,0.00964124051831154,89.75,8.8,10,0.12,1.70806857974286,0,NA,4.81153342233746e-09,0
2019-06-03,11.075,5.81280487005655,99647.0833333333,256.935506717816,305.021594058444,0.00594507779120345,71.9166666666667,0.1,10,0.12,3.69757341635085,0,NA,5.85475822943702e-06,0
2019-06-04,11.275,3.4076937874447,100361.666666667,261.112478605323,296.419913474914,0.00531260228008453,66.0416666666667,0.1,10,0.12,2.16766229749544,0,NA,7.4932533673454e-06,0
2019-06-05,13.5541666666667,2.27790471975947,99933.75,312.886235755943,315.371633230836,0.00682278807010526,72.375,0,10,0.12,1.44899409580229,0,NA,1.70398645692174e-07,0
2019-06-06,15.8,1.98104987719643,99899.1666666667,354.857451319195,312.959263888712,0.00633427770182366,61.625,0,10,0.12,1.26016226694968,0,NA,1.88972388358031e-08,0
2019-06-07,14.4833333333333,2.07610578678273,100343.333333333,290.051759713811,309.22496488184,0.00644611589253816,68.0416666666667,0.2,10,0.12,1.32062811987447,0,NA,6.78986239853477e-08,0
2019-06-08,14.0625,1.86453178686913,101299.166666667,356.583787809859,288.317763916774,0.00531899389632888,59.9166666666667,0,10,0.12,1.18604414274814,0,NA,2.5535138617158e-07,0
2019-06-09,20.0708333333333,2.21031509271853,101461.25,337.512398565989,343.95455482993,0.00625037949023006,48.0416666666667,0,10,0.12,1.40599977313802,0,NA,1.55616728526033e-10,0
2019-06-10,22.4333333333333,2.45911219203575,100766.666666667,326.702373537696,352.866919343885,0.00864547739612008,55.4583333333333,0,10,0.12,1.56426167269695,0,NA,2.85414155298023e-12,0
2019-06-11,16.5083333333333,4.23242314062789,100095,91.0329362080334,370.563719694561,0.00926680740103369,78.6666666666667,18.3,10,0.12,2.69227948320611,0,NA,1.50157691931604e-09,0
2019-06-12,15.1416666666667,2.65436251145612,100862.083333333,348.469461718093,302.073142640294,0.00701879064428369,69.5833333333333,0,10,0.12,1.68846202119682,0,NA,2.33597817164573e-08,0
2019-06-13,14.5458333333333,3.19271058851608,100285.833333333,161.333496958781,344.106850874256,0.00710182109797854,69.75,0.9,10,0.12,2.03090970058386,0,NA,5.33108984303835e-08,0
2019-06-14,14.1833333333333,3.21717786776503,99573.75,150.120478554119,355.510778673383,0.00853736465917677,84,1.6,10,0.12,2.04647353995981,0,NA,2.46497266775822e-08,0
2019-06-15,15.6583333333333,4.0454377648913,100079.583333333,161.360726240969,353.713685350337,0.00877332466065466,80.125,14.4,10,0.12,2.57333653397148,0,NA,4.36564451053503e-09,0
2019-06-16,16.025,2.08269694849638,100103.75,221.216134344731,343.680421950144,0.00861071959572603,77.5,0,10,0.12,1.32482081253836,0,NA,3.29700946095228e-09,0
2019-06-17,16.6,1.80198654921339,100519.166666667,281.953771191357,329.9981453279,0.00743639129811154,66.6666666666667,0,10,0.12,1.14625859803348,0,NA,3.88555500894259e-09,0
2019-06-18,17.7708333333333,1.69421720454271,100405.416666667,321.839223739074,325.429263998121,0.00766156247779763,65.125,0,10,0.12,1.077705623547,0,NA,8.56535800142335e-10,0
2019-06-19,19.0583333333333,1.60687758907909,99909.1666666667,310.942065007782,348.864579298999,0.0101246879449904,75.375,8,10,0.12,1.02214816934858,0,NA,5.54244657261239e-11,0
2019-06-20,16.2541666666667,2.53755994329592,99421.6666666667,81.5408084375978,373.694926365902,0.0108162138003446,92.9583333333333,4.7,10,0.12,1.61416293828498,0,NA,5.93713046141695e-10,0
2019-06-21,18.0083333333333,3.39292286757378,99453.75,257.164232688188,347.280700438009,0.00879841693502049,70.375,0,10,0.12,2.15826639278666,0,NA,3.82038395580535e-10,0
2019-06-22,18.8291666666667,3.94579530216364,99995.8333333333,324.589381239974,320.57406610501,0.00714363814740055,56.75,0,10,0.12,2.50995313653121,0,NA,4.09278607275242e-10,0
2019-06-23,20.95,3.22490237227717,100057.083333333,334.195871995596,327.04969390975,0.00701189130011555,48.5,0,10,0.12,2.05138716138305,0,NA,4.32294128197936e-11,0
2019-06-24,17.1916666666667,1.83184496898264,100170.833333333,348.888792663775,305.636870077521,0.0060146627835812,54.25,0,10,0.12,1.16525178663366,0,NA,5.15782939851258e-09,0
2019-06-25,16.775,2.87670233529173,99989.1666666667,113.867412250166,361.523426503372,0.0097363850545002,79.5,13.5,10,0.12,1.82989422826189,0,NA,9.56490746951516e-10,0
2019-06-26,21.3791666666667,2.13919994527017,100441.666666667,303.857005782689,373.859406093774,0.0115689063057013,74.75,0,10,0.12,1.36076283768549,0,NA,2.22308554478502e-12,0
2019-06-27,22.0208333333333,2.44899330716512,100775.416666667,316.976073940451,366.195869143292,0.011437257782999,72.0833333333333,0.7,10,0.12,1.55782496605753,0,NA,1.14355989975312e-12,0
2019-06-28,21.7375,2.11138469210398,100908.333333333,314.939323632853,363.76522427585,0.0109508359554002,70.5,0.2,10,0.12,1.34306932431707,0,NA,1.9662852758958e-12,0
2019-06-29,19.6833333333333,1.99019766353207,100329.166666667,239.334498712051,378.470930315964,0.0122571770843094,86.5416666666667,13.5,10,0.12,1.26598124975218,0,NA,8.40453226686066e-12,0
2019-06-30,18.9625,2.06282090142228,99950,227.636799084458,368.303646396763,0.0111590566647912,82.75,0.5,10,0.12,1.31217749404991,0,NA,3.26680036065426e-11,0
2019-07-01,20.1708333333333,1.75408959532033,100185.833333333,290.759721050677,365.952195472371,0.0107283370393581,74.9166666666667,0,10,0.12,1.11579094818143,0,NA,1.2032918662736e-11,0
2019-07-02,23.1166666666667,2.35519003887437,99745.8333333333,289.626982911692,370.356597074277,0.0110766523881931,64.8333333333333,0,10,0.12,1.49815592865609,0,NA,4.68378343177305e-13,0
2019-07-03,21.8833333333333,1.3105848330039,100112.916666667,313.964515330554,353.366450369274,0.0104292762497214,68.4166666666667,0,10,0.12,0.833673888375454,0,NA,1.93096739047469e-12,0
2019-07-04,23.9541666666667,2.11775782805222,100736.666666667,313.822923063181,366.220236510384,0.0118466435471343,67.4583333333333,0,10,0.12,1.34712332898225,0,NA,1.13539568227275e-13,0
2019-07-05,23.15,2.2960560903685,100737.916666667,260.61145981308,386.177110158857,0.0139144965233645,78.5833333333333,0.4,10,0.12,1.4605403332788,0,NA,1.29641946771466e-13,0
2019-07-06,23.3416666666667,3.4573216422008,100118.75,223.383585206827,391.470920659627,0.0133610841303917,74,18.5,10,0.12,2.19923098775063,0,NA,1.4945964075963e-13,0
2019-07-07,17.6541666666667,2.19691584276824,100612.916666667,355.957514319555,309.182321989429,0.00767276800046954,63.375,0,10,0.12,1.39747639904879,0,NA,1.18192071029418e-09,0
2019-07-08,18.1916666666667,1.82317100039125,100550.833333333,350.854746837686,320.634984522741,0.00833501864501254,68.7083333333333,0,10,0.12,1.15973420323034,0,NA,3.42756785538056e-10,0
2019-07-09,20.5583333333333,2.04317865589446,100559.166666667,292.545961962153,352.038428862752,0.00970845826590563,66.6666666666667,0,10,0.12,1.29968289866529,0,NA,1.46401992134094e-11,0
2019-07-10,22.0875,1.22632467220563,100609.166666667,270.974924613504,371.751628840303,0.0117535964764256,73.25,0,10,0.12,0.780075300845011,0,NA,9.37204393862674e-13,0
2019-07-11,21.1916666666667,2.45748090519909,100099.583333333,156.639168709719,385.446089146092,0.0136222972685059,86.2083333333333,18.7,10,0.12,1.56322399760265,0,NA,1.03253930810012e-12,0
2019-07-12,21.075,2.07909265963129,99646.25,199.661434565394,402.259572439678,0.0131830201621326,84.7083333333333,0.1,10,0.12,1.3225280944805,0,NA,1.39308556226102e-12,0
2019-07-13,21.5833333333333,2.49973834107921,100015.416666667,310.136078255043,366.969533048468,0.012504020366685,78.75,9.1,10,0.12,1.59010430324621,0,NA,1.16302121609409e-12,0
