datetime_local,Air temperature (degC),Dew point temperature (degC),Relative humidity (%),Wind speed (km.h-1),Atmospheric pressure (kPa),Shortwave radiation (W.m-2),Precipitation (mm)
2020-05-01 8:00,9.4,3.0375,NA,12.7,100.37125,9,0.8
2020-05-01 9:00,9.6625,2.8125,NA,14.1,100.35875,24,0.8
2020-05-01 10:00,10.2125,2.7625,NA,13.9,100.3175,66,0.8
2020-05-01 11:00,11.2125,3.25,NA,10.2625,100.32875,128.75,0.4
2020-05-01 12:00,13,5.1875,NA,11.275,100.3375,288.125,0
2020-05-01 13:00,13.5,6.225,NA,12.5,100.32125,228.75,0
2020-05-01 14:00,13.6875,6.025,NA,9.275,100.3,156.625,0
2020-05-01 15:00,14.775,7.2125,NA,5.6,100.23,307.875,0
2020-05-01 16:00,15.275,8.9875,NA,10.6625,100.20125,262.375,0.1
2020-05-01 17:00,15.8375,9.975,NA,12.5,100.13375,339.125,0.1
2020-05-01 18:00,14.3,8.125,NA,9.4625,100.11375,89,0.5
2020-05-01 19:00,13.45,7.2125,NA,11.075,100.13625,64.875,0.1
2020-05-01 20:00,11.775,6.4875,NA,19.1,100.22375,30.25,0.1
2020-05-01 21:00,9.1125,4.3625,NA,20.1,100.385,8.375,0.3
2020-05-01 22:00,7.725,2.7625,NA,10.8625,100.53625,1,0
2020-05-01 23:00,7.0625,2.65,NA,10.0625,100.64375,0,0
2020-05-02 0:00,6.1,NA,NA,9.8875,100.695,0,0
2020-05-02 1:00,5.45,NA,NA,7.8125,100.74375,0,0
2020-05-02 2:00,4.6125,NA,NA,6.2,100.79625,0,0
2020-05-02 3:00,3.9125,NA,NA,5.4,100.83875,0,0
2020-05-02 4:00,3.5,NA,NA,5.4,100.83125,0,0
2020-05-02 5:00,2.9125,NA,NA,4.4,100.85625,0,0
2020-05-02 6:00,2.775,NA,NA,5.2,100.89125,0,0.1
2020-05-02 7:00,2.425,NA,NA,3.6,100.90875,2.25,0
2020-05-02 8:00,3.1125,NA,NA,2,100.9775,93.5,0
2020-05-02 9:00,5.825,NA,NA,9.2625,101.05125,260,0
2020-05-02 10:00,8.075,NA,NA,12.9,101.0925,437.25,0
2020-05-02 11:00,9.475,NA,NA,13.3,101.09125,601.5,0
2020-05-02 12:00,10.7,NA,NA,12.9,101.065,735.75,0
2020-05-02 13:00,12.2,NA,NA,10.6875,101.00625,828.375,0
2020-05-02 14:00,13.3625,NA,NA,11.0875,100.9525,874,0.1
2020-05-02 15:00,13.9625,NA,NA,15.3,100.90125,867.25,0
2020-05-02 16:00,14.625,NA,NA,14.9,100.8275,807.75,0
2020-05-02 17:00,15.5375,NA,NA,14.1,100.75125,645.5,0
2020-05-02 18:00,15.725,NA,NA,13.1,100.68125,327.25,0
2020-05-02 19:00,15.325,NA,NA,9.8625,100.6575,162.25,0
2020-05-02 20:00,15.15,NA,NA,4.4,100.62125,97,0
2020-05-02 21:00,14.6,NA,NA,0.8,100.585,42.75,0
2020-05-02 22:00,13.1375,NA,NA,0.2,100.59,0.25,0
2020-05-02 23:00,12.1375,NA,NA,1.8,100.605,0,0
2020-05-03 0:00,11.7,NA,NA,2.8,100.565,0,0
2020-05-03 1:00,12.1,NA,NA,4.4,100.52375,0,0
2020-05-03 2:00,13.025,NA,NA,13.075,100.51,0,0
2020-05-03 3:00,12.3,NA,NA,14.9,100.47625,0,0
2020-05-03 4:00,11.775,NA,NA,13.2875,100.42,0,0
2020-05-03 5:00,11.15,NA,NA,5.6125,100.3325,0,0
2020-05-03 6:00,10.3375,NA,NA,0,100.28625,0,0
2020-05-03 7:00,10,NA,NA,0,100.25125,0,0
2020-05-03 8:00,9.6125,NA,NA,0.4,100.23625,6.875,0.1
2020-05-03 9:00,9.5625,NA,NA,1.4,100.19875,28.25,0.1
2020-05-03 10:00,10.0625,NA,NA,3.6,100.14625,87.625,0
2020-05-03 11:00,12.8,NA,NA,5.2,100.05625,279.5,0
2020-05-03 12:00,16.1125,NA,NA,17.3125,99.97125,466.625,0.1
2020-05-03 13:00,17.0375,NA,NA,23.75,99.89375,649.875,0
2020-05-03 14:00,17.8375,NA,NA,25.15,99.87625,513.5,0
2020-05-03 15:00,17.975,NA,NA,28.55,99.91625,722.75,0
2020-05-03 16:00,18.975,NA,NA,21.5125,99.89125,824.875,0
2020-05-03 17:00,19.85,NA,NA,20.1125,99.8325,681.5,0
2020-05-03 18:00,19.175,NA,NA,21.525,99.78,387.125,0
2020-05-03 19:00,18.9625,NA,NA,11.475,99.75125,227.875,0
2020-05-03 20:00,15,NA,NA,18.2875,99.81125,23,0.4
2020-05-03 21:00,13.825,NA,NA,10.65,99.735,7.625,0.2
2020-05-03 22:00,13.55,NA,NA,12.6625,99.70625,0,0.1
2020-05-03 23:00,12.775,NA,NA,13.7,99.81,0,0.2
2020-05-04 0:00,10.975,NA,NA,2.8,99.9025,0,0.2
2020-05-04 1:00,9.8875,NA,NA,1.8,99.9275,0,0.1
2020-05-04 2:00,9.9125,NA,NA,4.6,99.97375,0,0.1
2020-05-04 3:00,9.45,NA,NA,3.2,99.99625,0,0
2020-05-04 4:00,8.7125,NA,NA,5.4,99.97875,0,0.1
2020-05-04 5:00,8.1375,NA,NA,1.2,99.965,0,0.1
2020-05-04 6:00,7.9375,NA,NA,3.6,99.9325,0,0
2020-05-04 7:00,7.7625,NA,NA,1.8,99.95,0,0
2020-05-04 8:00,8,NA,NA,4.8,99.9975,21.75,0.1
2020-05-04 9:00,8.175,NA,NA,7.4125,100.03875,63.5,0
2020-05-04 10:00,8.6375,NA,NA,10.6875,100.04625,184.125,0
2020-05-04 11:00,8.5125,NA,NA,11.9,100.07625,154.875,0
2020-05-04 12:00,7.9,NA,NA,11.2875,100.14125,67.75,0
2020-05-04 13:00,7.9625,NA,NA,10.6875,100.18,103.75,0
2020-05-04 14:00,8.1375,NA,NA,13.9,100.205,179.75,0
2020-05-04 15:00,8.2375,NA,NA,14.3,100.25125,128.75,0
2020-05-04 16:00,8.3375,NA,NA,11.2875,100.29875,98.75,0
2020-05-04 17:00,8.6125,NA,NA,11.2875,100.32375,93.75,0
2020-05-04 18:00,8.7375,NA,NA,10.2625,100.3375,97.75,0
2020-05-04 19:00,8.8,NA,NA,8.0375,100.395,62.25,0
2020-05-04 20:00,8.9,NA,NA,13.0875,100.43125,26.125,0
2020-05-04 21:00,8.7625,NA,NA,10.2625,100.4875,9.625,0
2020-05-04 22:00,8.4125,NA,NA,7.625,100.5475,0,0
2020-05-04 23:00,8.1875,NA,NA,10.4875,100.605,0,0
2020-05-05 0:00,7.2375,NA,NA,14.7,100.6475,0,0
2020-05-05 1:00,6.3625,NA,NA,14.9,100.6675,0,0
2020-05-05 2:00,5.8125,NA,NA,15.7,100.69125,0,0
2020-05-05 3:00,4.8625,NA,NA,17.9,100.67875,0,0
2020-05-05 4:00,4.0375,NA,NA,15.7,100.66,0,0
2020-05-05 5:00,2.9875,NA,NA,14.3,100.695,0,0
2020-05-05 6:00,1.5875,NA,NA,9.6625,100.73375,0,0.2
2020-05-05 7:00,1.2125,NA,NA,9.45,100.7625,0.875,0.1
2020-05-05 8:00,1.2625,NA,NA,11.3,100.835,20.125,0
2020-05-05 9:00,1.3375,NA,NA,10.9,100.88875,41.75,0.1
2020-05-05 10:00,1.6375,NA,NA,11.9,100.915,94.375,0
2020-05-05 11:00,2.2375,NA,NA,12.0875,100.93,184,0
2020-05-05 12:00,2.55,NA,NA,9.875,100.9725,158.75,0
2020-05-05 13:00,3.425,NA,NA,9.675,100.98,291.375,0
2020-05-05 14:00,4.675,NA,NA,11.7,100.9625,367.625,0.1
2020-05-05 15:00,6.0125,NA,NA,8.8375,100.9675,326.125,0
2020-05-05 16:00,7.4,NA,NA,10.25,100.9725,566.125,0
2020-05-05 17:00,8.2375,NA,NA,13.1,100.94375,442.875,0
2020-05-05 18:00,8.9875,NA,NA,10.075,100.945,283.25,0
2020-05-05 19:00,9.1625,NA,NA,8.225,100.9625,124.5,0
2020-05-05 20:00,9.3625,NA,NA,7.825,100.9775,75.5,0
2020-05-05 21:00,8.85,NA,NA,3.8,101.04125,19.75,0
2020-05-05 22:00,8.075,NA,NA,1.2,101.09375,0.25,0
2020-05-05 23:00,7.4625,NA,NA,0,101.1275,0,0
2020-05-06 0:00,6.4625,NA,NA,0,101.11,0,0
2020-05-06 1:00,5.7625,NA,NA,0,101.085,0,0
2020-05-06 2:00,4.825,NA,NA,0,101.07625,0,0
2020-05-06 3:00,4.425,NA,NA,0,101.035,0,0
2020-05-06 4:00,4.3625,NA,NA,0,101.02,0,0
2020-05-06 5:00,4.75,NA,NA,0.2,101.02875,0,0
2020-05-06 6:00,5.2,NA,NA,0.4,101.07,0,0
2020-05-06 7:00,4.975,NA,NA,2.2,101.10875,1.375,0
2020-05-06 8:00,4.875,NA,NA,1.4,101.1275,36.375,0
2020-05-06 9:00,5.45,NA,NA,1.6,101.12,134.875,0
2020-05-06 10:00,6.9,NA,NA,2.2,101.10625,360.5,0
2020-05-06 11:00,8.875,NA,NA,3.4,101.0675,624.875,0
2020-05-06 12:00,9.825,NA,NA,8.45,101.0425,693.375,0
2020-05-06 13:00,10.1875,NA,NA,7.225,101.00125,458.625,0
2020-05-06 14:00,11.525,NA,NA,10.0625,100.9175,907,0
2020-05-06 15:00,12.0125,NA,NA,10.8875,100.87,887.125,0
2020-05-06 16:00,11.9375,NA,NA,10.475,100.82,624.25,0
2020-05-06 17:00,12.5125,NA,NA,8.6375,100.75125,638.125,0
2020-05-06 18:00,12.625,NA,NA,10.4875,100.68,465.375,0
2020-05-06 19:00,12.6,NA,NA,10.0625,100.6375,365.25,0
2020-05-06 20:00,12.2875,NA,NA,6.425,100.60125,174.875,0
2020-05-06 21:00,11.6375,NA,NA,3.8,100.5925,49.875,0
2020-05-06 22:00,9.4125,NA,NA,0.2,100.61625,2.5,0
2020-05-06 23:00,5.6625,NA,NA,0,100.64375,0,0
2020-05-07 0:00,3.7125,NA,NA,0,100.6325,0,0
2020-05-07 1:00,2.775,NA,NA,0,100.595,0,0
2020-05-07 2:00,1.3375,NA,NA,0,100.57375,0,0
2020-05-07 3:00,0.575,NA,NA,0.8,100.5425,0,0
2020-05-07 4:00,-0.3125,NA,NA,0,100.5,0,0.1
2020-05-07 5:00,-0.9,NA,NA,0,100.44625,0,0.1
2020-05-07 6:00,-1.6625,NA,NA,0,100.4275,0,0
2020-05-07 7:00,-2.175,NA,NA,0,100.405,4.75,0
2020-05-07 8:00,-1.4125,NA,NA,0,100.42,96.75,0
2020-05-07 9:00,3.1625,NA,NA,0,100.4225,280.625,0
2020-05-07 10:00,6.9625,NA,NA,1,100.42125,461.25,0.1
2020-05-07 11:00,9.6875,NA,NA,2.2,100.38125,620.625,0
2020-05-07 12:00,11.2125,NA,NA,5,100.32875,751.5,0
2020-05-07 13:00,12.275,NA,NA,5.4125,100.26375,842.25,0
2020-05-07 14:00,12.8125,NA,NA,8.65,100.19875,892.625,0
2020-05-07 15:00,13.45,NA,NA,9.2625,100.1225,897.5,0
2020-05-07 16:00,14.1,NA,NA,7.4375,100.03,740,0
2020-05-07 17:00,14.6,NA,NA,9.8625,99.92375,691.875,0
2020-05-07 18:00,14.45,NA,NA,11.2625,99.87375,371.875,0
2020-05-07 19:00,14.35,NA,NA,14.1,99.845,250.75,0
2020-05-07 20:00,13.425,NA,NA,14.3,99.8425,111.75,0
2020-05-07 21:00,12.1625,NA,NA,12.475,99.84625,39,0
2020-05-07 22:00,10.325,NA,NA,7.65,99.8675,0.75,0
2020-05-07 23:00,8,NA,NA,12.9,99.97375,0,0
2020-05-08 0:00,4.95,NA,NA,20.3,100.1325,0,1.2
2020-05-08 1:00,2.75,NA,NA,17.5,100.2,0,1.1
2020-05-08 2:00,1.3375,NA,NA,8.8375,100.24125,0,0.4
2020-05-08 3:00,1.3375,NA,NA,7.625,100.2475,0,0.2
2020-05-08 4:00,1,NA,NA,5.4,100.255,0,0
2020-05-08 5:00,0.325,NA,NA,4,100.30375,0,0
2020-05-08 6:00,-0.275,NA,NA,2.4,100.31625,0,0
2020-05-08 7:00,-0.85,NA,NA,1,100.35125,7.25,0
2020-05-08 8:00,-0.55,NA,NA,1.4,100.38375,133.5,0
2020-05-08 9:00,0.5125,NA,NA,2,100.38375,282.625,0.2
2020-05-08 10:00,1.5875,NA,NA,4.4,100.385,495,0
2020-05-08 11:00,2.4625,NA,NA,5.4,100.35625,627.5,0
2020-05-08 12:00,3.125,NA,NA,6.4,100.34625,501.375,0
2020-05-08 13:00,2.0375,NA,NA,9.25,100.41,264,0
2020-05-08 14:00,3.8625,NA,NA,8.45,100.355,584.75,0
2020-05-08 15:00,4.25,NA,NA,14.1,100.35,379.375,0
2020-05-08 16:00,4.7875,NA,NA,17.1,100.355,447.25,0
2020-05-08 17:00,5.0375,NA,NA,20.9,100.34375,508,0
2020-05-08 18:00,5.0375,NA,NA,16.7,100.3125,280.625,0
2020-05-08 19:00,5.9125,NA,NA,14.7,100.27875,352.5,0
2020-05-08 20:00,5.7625,NA,NA,10.8625,100.24125,149.75,0
2020-05-08 21:00,5.475,NA,NA,5.6,100.24375,35.125,0
2020-05-08 22:00,4.575,NA,NA,4.2,100.24125,2,0
2020-05-08 23:00,3.525,NA,NA,0.8,100.20875,0,0
2020-05-09 0:00,2.425,NA,NA,0.6,100.1525,0,0
2020-05-09 1:00,2.35,NA,NA,3,100.09125,0,0
2020-05-09 2:00,2.375,NA,NA,1.2,100.0575,0,0
2020-05-09 3:00,2.1,NA,NA,4.2,100.0325,0,0
2020-05-09 4:00,2.1875,NA,NA,5.6,99.9975,0,0
2020-05-09 5:00,1.35,NA,NA,13.4875,99.985,0,0
2020-05-09 6:00,1.0625,NA,NA,12.3,99.97125,0,0
2020-05-09 7:00,0.575,NA,NA,13.9,99.9775,2.125,0
2020-05-09 8:00,0.3125,NA,NA,14.9,100.02375,40.625,0
2020-05-09 9:00,0.2875,NA,NA,15.5,100.02375,106.875,0
2020-05-09 10:00,-0.55,NA,NA,14.275,100.0275,193.875,0
2020-05-09 11:00,0.5,NA,NA,13.7,99.99125,346.125,0
2020-05-09 12:00,2.1625,NA,NA,17.1,99.945,523.875,0
2020-05-09 13:00,3.1875,NA,NA,21.3,99.9275,601.5,0
2020-05-09 14:00,3.9625,NA,NA,22.3125,99.87125,532.375,0
2020-05-09 15:00,3.6375,NA,NA,24.5125,99.8475,438.25,0
2020-05-09 16:00,4.5125,NA,NA,25.9375,99.8275,560.25,0
2020-05-09 17:00,5.0875,NA,NA,27.5625,99.82875,641.75,0
2020-05-09 18:00,4.875,NA,NA,25.5375,99.865,418.25,0
2020-05-09 19:00,3.7625,NA,NA,23.5125,99.93,198.25,0
2020-05-09 20:00,3.425,NA,NA,28.1875,100.02875,158.875,0
2020-05-09 21:00,2.7,NA,NA,21.5,100.12625,39.625,0
2020-05-09 22:00,2.525,NA,NA,21.5125,100.2225,3.25,0
2020-05-09 23:00,2.525,NA,NA,18.7,100.32375,0,0
2020-05-10 0:00,2.325,NA,NA,17.1,100.38875,0,0
2020-05-10 1:00,2.1875,NA,NA,20.1,100.44,0,0
2020-05-10 2:00,1.9125,NA,NA,18.5,100.49125,0,0
2020-05-10 3:00,1.65,NA,NA,14.9,100.53875,0,0
2020-05-10 4:00,1.3375,NA,NA,16.3,100.56,0,0
2020-05-10 5:00,1.225,NA,NA,16.7,100.58625,0,0
2020-05-10 6:00,1,NA,NA,11.475,100.605,0,0
2020-05-10 7:00,0.8875,NA,NA,15.5,100.62125,2.625,0
2020-05-10 8:00,1.3,NA,NA,15.5,100.625,50.75,0
2020-05-10 9:00,2.25,NA,NA,21.5125,100.6425,197.125,0
2020-05-10 10:00,2.975,NA,NA,24.3375,100.61875,307.125,0
2020-05-10 11:00,3.6125,NA,NA,23.725,100.61,380.625,0
2020-05-10 12:00,4.025,NA,NA,24.3375,100.61,318.25,0
2020-05-10 13:00,5.025,NA,NA,25.7375,100.58625,409.375,0
2020-05-10 14:00,6.3875,NA,NA,25.95,100.55125,478.25,0
2020-05-10 15:00,6.8625,NA,NA,26.15,100.535,418.375,0
2020-05-10 16:00,7.2,NA,NA,26.95,100.51625,363.5,0
2020-05-10 17:00,8.0375,NA,NA,27.55,100.49125,324.875,0
2020-05-10 18:00,7.8125,NA,NA,26.55,100.48375,152.625,0
2020-05-10 19:00,7.9625,NA,NA,23.3375,100.4975,107.125,0
2020-05-10 20:00,8.275,NA,NA,21.525,100.49125,80.25,0
2020-05-10 21:00,8.25,NA,NA,16.5,100.505,28.375,0
2020-05-10 22:00,7.675,NA,NA,8.025,100.5575,0.625,0
2020-05-10 23:00,7.2625,NA,NA,7.625,100.62,0,0
2020-05-11 0:00,6.875,NA,NA,7.6125,100.65375,0,0
2020-05-11 1:00,5.8375,NA,NA,5.8,100.66125,0,0
2020-05-11 2:00,4.5,NA,NA,6,100.6975,0,0
2020-05-11 3:00,2.8375,NA,NA,4.2,100.71375,0,0
2020-05-11 4:00,1.1875,NA,NA,1.8,100.70625,0,0
2020-05-11 5:00,0.25,NA,NA,3.4,100.715,0,0
2020-05-11 6:00,-0.625,NA,NA,4.4,100.7475,0,0
2020-05-11 7:00,-0.5875,NA,NA,2.4,100.77625,10.125,0
2020-05-11 8:00,1.5875,NA,NA,2.6,100.81125,130,0
2020-05-11 9:00,3.6625,NA,NA,5.6,100.84125,292.875,0
2020-05-11 10:00,4.9125,NA,NA,5.4,100.85125,466.875,0
2020-05-11 11:00,6.0875,NA,NA,7.0125,100.8125,623.25,0
2020-05-11 12:00,7.575,NA,NA,11.2875,100.79875,730.75,0
2020-05-11 13:00,9.1375,NA,NA,14.7,100.7575,842.5,0
2020-05-11 14:00,9.975,NA,NA,12.5,100.6675,829.875,0
2020-05-11 15:00,11.0125,NA,NA,11.5,100.625,611.375,0
2020-05-11 16:00,11.225,NA,NA,9.2625,100.59625,497,0
2020-05-11 17:00,11.4375,NA,NA,8.4375,100.54125,438,0
2020-05-11 18:00,11.0875,NA,NA,7.825,100.49625,228.25,0
2020-05-11 19:00,10.075,NA,NA,8.6375,100.50625,88.625,0
2020-05-11 20:00,9.7125,NA,NA,4,100.48625,49.375,0
2020-05-11 21:00,9.4875,NA,NA,5.6,100.4825,19.5,0
2020-05-11 22:00,9.125,NA,NA,5.6,100.51125,0.25,0
2020-05-11 23:00,8.425,NA,NA,9.0375,100.57,0,0
2020-05-12 0:00,6.85,NA,NA,6.0375,100.60875,0,0
2020-05-12 1:00,6.575,NA,NA,10.2625,100.61,0,0
2020-05-12 2:00,5.9875,NA,NA,9.6625,100.62875,0,0
2020-05-12 3:00,5.075,NA,NA,14.2875,100.65625,0,0
2020-05-12 4:00,3.4125,NA,NA,15.1,100.70375,0,0
2020-05-12 5:00,1.9875,NA,NA,14.1,100.7525,0,0
2020-05-12 6:00,0.5875,NA,NA,10.0625,100.805,0,0
2020-05-12 7:00,-0.4125,NA,NA,9.25,100.865,4.125,0
2020-05-12 8:00,-0.1875,NA,NA,10.875,100.91875,127.5,0
2020-05-12 9:00,0.7625,NA,NA,15.3,100.9625,303.625,0
2020-05-12 10:00,1.825,NA,NA,14.5,100.98125,485.625,0
2020-05-12 11:00,2.925,NA,NA,16.1,100.9925,613.125,0
2020-05-12 12:00,3.5875,NA,NA,17.3,101.00875,754.875,0
2020-05-12 13:00,4.4875,NA,NA,19.1,101.02625,865.875,0
2020-05-12 14:00,5.8,NA,NA,17.7,101.01125,906.875,0
2020-05-12 15:00,6.75,NA,NA,18.5,100.98,895.125,0
2020-05-12 16:00,7.625,NA,NA,18.5,100.96125,838.125,0
2020-05-12 17:00,8.275,NA,NA,20.9,100.925,743.25,0
2020-05-12 18:00,8.5625,NA,NA,20.5,100.94375,615,0
2020-05-12 19:00,8.2375,NA,NA,17.5,100.97375,383.125,0
2020-05-12 20:00,7.6375,NA,NA,17.7,101.02625,152.125,0
2020-05-12 21:00,7.0625,NA,NA,15.1,101.09625,58.5,0
2020-05-12 22:00,5.9625,NA,NA,10.8875,101.16,3.625,0
2020-05-12 23:00,4.9875,NA,NA,7.8375,101.2325,0,0
2020-05-13 0:00,4.275,NA,NA,8.0375,101.2975,0,0
2020-05-13 1:00,3.3375,NA,NA,6.8125,101.37,0,0
2020-05-13 2:00,2.5,NA,NA,6,101.4325,0,0
2020-05-13 3:00,0.8125,NA,NA,3.6,101.475,0,0
2020-05-13 4:00,-1.05,NA,NA,3.2,101.5025,0,0
2020-05-13 5:00,-1.55,NA,NA,2.8,101.54875,0,0
2020-05-13 6:00,-1.1625,NA,NA,4.8,101.60875,0,0
2020-05-13 7:00,-1.9,NA,NA,3.2,101.695,11.5,0
2020-05-13 8:00,-0.025,NA,NA,3.2,101.7675,132.625,0
2020-05-13 9:00,2.45,NA,NA,7.425,101.845,302.375,0
2020-05-13 10:00,4.075,NA,NA,14.7,101.89,481.875,0
2020-05-13 11:00,4.975,NA,NA,16.7,101.8925,639,0
2020-05-13 12:00,6.05,NA,NA,17.7,101.89875,766.625,0
2020-05-13 13:00,7.075,NA,NA,18.1,101.91125,855.5,0
2020-05-13 14:00,8.45,NA,NA,19.3,101.885,894.875,0
2020-05-13 15:00,10.025,NA,NA,19.5,101.83625,886,0
2020-05-13 16:00,11.2125,NA,NA,22.1,101.7975,830.875,0
2020-05-13 17:00,12.225,NA,NA,22.3125,101.74625,729.5,0
2020-05-13 18:00,12.8625,NA,NA,22.1,101.72125,593.5,0
2020-05-13 19:00,13.0875,NA,NA,20.3,101.7,423.125,0
2020-05-13 20:00,13.0875,NA,NA,20.3,101.6975,256.375,0
2020-05-13 21:00,12.6,NA,NA,16.7,101.70125,91.5,0
2020-05-13 22:00,10.7875,NA,NA,7.025,101.73875,5.625,0
2020-05-13 23:00,7.9,NA,NA,3.8,101.82375,0,0
2020-05-14 0:00,6.125,NA,NA,2.6,101.87875,0,0
2020-05-14 1:00,3.75,NA,NA,0.2,101.9225,0,0
2020-05-14 2:00,4.05,NA,NA,2.2,101.96,0,0
2020-05-14 3:00,1.8,NA,NA,2.2,101.99875,0,0
2020-05-14 4:00,1.0875,NA,NA,2,102.02125,0,0
2020-05-14 5:00,0.1875,NA,NA,1,102.015,0,0
2020-05-14 6:00,-0.0625,NA,NA,1.4,102.02625,0,0
2020-05-14 7:00,-0.175,NA,NA,1,102.06625,17.375,0
2020-05-14 8:00,2.9625,NA,NA,4.4125,102.10125,159.25,0
2020-05-14 9:00,5.9125,NA,NA,9.05,102.13,308.5,0
2020-05-14 10:00,8.2625,NA,NA,7.4375,102.1225,478.75,0
2020-05-14 11:00,10.65,NA,NA,3.6,102.08,634.625,0
2020-05-14 12:00,12.475,NA,NA,6.2125,102.025,766.875,0
2020-05-14 13:00,13.725,NA,NA,11.475,101.965,770.625,0
2020-05-14 14:00,14.6125,NA,NA,13.5,101.875,820.75,0
2020-05-14 15:00,15.65,NA,NA,13.475,101.77625,800.125,0
2020-05-14 16:00,16.325,NA,NA,11.475,101.675,568.875,0
2020-05-14 17:00,16.1375,NA,NA,8.2375,101.59625,348,0
2020-05-14 18:00,16.825,NA,NA,8.8625,101.51,332.75,0
2020-05-14 19:00,16.9625,NA,NA,9.25,101.46625,212,0
2020-05-14 20:00,16.8375,NA,NA,9.65,101.395,149.125,0
2020-05-14 21:00,15.925,NA,NA,5.4125,101.34625,60.75,0
2020-05-14 22:00,12.7375,NA,NA,3,101.31375,3.125,0
2020-05-14 23:00,9.45,NA,NA,1,101.32625,0,0
2020-05-15 0:00,9.6875,NA,NA,0.8,101.29,0,0
2020-05-15 1:00,9.5875,NA,NA,0.2,101.26375,0,0
2020-05-15 2:00,9.225,NA,NA,1.4,101.26125,0,0
2020-05-15 3:00,11.2375,NA,NA,7.625,101.17625,0,0.2
2020-05-15 4:00,10.2375,NA,NA,5.8125,101.16625,0,0
2020-05-15 5:00,9.9375,NA,NA,6.6125,101.13375,0,0
2020-05-15 6:00,10.2625,NA,NA,7.6125,101.13875,0,0
2020-05-15 7:00,9.175,NA,NA,5.2,101.03125,1.25,0.2
2020-05-15 8:00,9.025,NA,NA,3.8,101.05625,25,0.1
2020-05-15 9:00,9.45,NA,NA,4.2,101.07375,51.625,0
2020-05-15 10:00,10.6875,NA,NA,6.4,101.06375,113.875,0
2020-05-15 11:00,11.875,NA,NA,8.4375,101.02,162.125,0
2020-05-15 12:00,12.45,NA,NA,11.5,100.9525,235.125,0
2020-05-15 13:00,13.0125,NA,NA,10.475,100.93375,223.75,0
2020-05-15 14:00,13.375,NA,NA,8.225,100.8725,241.625,0
2020-05-15 15:00,13.8,NA,NA,7.6125,100.8125,213.875,0
2020-05-15 16:00,14.0625,NA,NA,5.2,100.75625,128,0
2020-05-15 17:00,14.0125,NA,NA,5.6,100.6575,129.625,0
2020-05-15 18:00,12.5125,NA,NA,5,100.5275,71,0.8
2020-05-15 19:00,11.6375,NA,NA,6.6125,100.60875,48.375,1.1
2020-05-15 20:00,10.7875,NA,NA,4.6,100.57875,16.75,0.8
2020-05-15 21:00,10.3625,NA,NA,8.2375,100.4475,10.375,0.9
2020-05-15 22:00,10.4625,NA,NA,7.2375,100.42125,4.25,0
2020-05-15 23:00,10.4,NA,NA,4.2,100.57375,0,0
2020-05-16 0:00,9.9875,NA,NA,7.0125,100.6175,0,0
2020-05-16 1:00,9.6375,NA,NA,7.225,100.6375,0,0
2020-05-16 2:00,9.2,NA,NA,7.0125,100.72,0,0
2020-05-16 3:00,8.5,NA,NA,7.8125,100.76,0,0.1
2020-05-16 4:00,8.025,NA,NA,6.6125,100.8125,0,0
2020-05-16 5:00,7.8875,NA,NA,6.4,100.915,0,0
2020-05-16 6:00,7.8125,NA,NA,4.4,101.01125,0,0
2020-05-16 7:00,7.8375,NA,NA,3,101.10375,1.625,0
2020-05-16 8:00,8.125,NA,NA,2,101.2525,23.5,0
2020-05-16 9:00,8.6125,NA,NA,2,101.37125,62.375,0
2020-05-16 10:00,9.8,NA,NA,2.2,101.47,147.75,0
2020-05-16 11:00,10.5875,NA,NA,2.8,101.5425,186.625,0
2020-05-16 12:00,10.9625,NA,NA,4.4,101.6025,259.375,0
2020-05-16 13:00,12.85,NA,NA,5.6,101.6525,519.625,0.1
2020-05-16 14:00,13.725,NA,NA,6,101.705,401.125,0
2020-05-16 15:00,14.4125,NA,NA,4,101.715,270.625,0
2020-05-16 16:00,15.4,NA,NA,5.2,101.73625,396.125,0
2020-05-16 17:00,16.1875,NA,NA,2.4,101.7475,411.375,0
2020-05-16 18:00,16,NA,NA,6.4,101.74125,188.25,0
2020-05-16 19:00,16.325,NA,NA,5.2,101.77375,261.5,0
2020-05-16 20:00,16.0375,NA,NA,8.4375,101.8025,176.125,0
2020-05-16 21:00,15.4875,NA,NA,6.825,101.86125,78.75,0
2020-05-16 22:00,13.3125,NA,NA,3.8,101.915,4.75,0.1
2020-05-16 23:00,11.8875,NA,NA,5.8,101.9725,0,0
2020-05-17 0:00,11.1125,NA,NA,5.8,102.005,0,0
2020-05-17 1:00,10.5,NA,NA,6.0125,102.0425,0,0
2020-05-17 2:00,10.1,NA,NA,6.225,102.05,0,0
2020-05-17 3:00,9.5875,NA,NA,5.2,102.0525,0,0
2020-05-17 4:00,8.75,NA,NA,1,102.08625,0,0
2020-05-17 5:00,8.1125,NA,NA,0.8,102.10125,0,0
2020-05-17 6:00,6.9125,NA,NA,0,102.12875,0,0
2020-05-17 7:00,6.125,NA,NA,0,102.17625,20.75,0
2020-05-17 8:00,8.2875,NA,NA,0.4,102.255,103.625,0
2020-05-17 9:00,10.5625,NA,NA,1.8,102.31,199.625,0.1
2020-05-17 10:00,12.275,NA,NA,3.6,102.36,274.875,0
2020-05-17 11:00,13.7,NA,NA,7.2125,102.3575,493,0
2020-05-17 12:00,14.675,NA,NA,6,102.31875,517.75,0
